passage_id,condition,candidate_id,canonical_id,alias_id,author_id,author_name,work_id,work_title,gutenberg_ebook_no,selection_rank_within_work,final_index_within_author,candidate_index_within_source,start_word_index,end_word_index,word_count,sentence_count,paragraph_count,start_char,end_char,dialogue_marker_count,dialogue_marker_per_1000w,punctuation_per_1000w,semicolon_per_1000w,dash_per_1000w,apostrophe_per_1000w,mean_sentence_words,long_sentence_ratio,selection_method
AUSTEN_EMMA_001,original,AUSTEN_AUTHOR1_WORK2_0010,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,1,1,10,6579,7148,569,27,7,36589,39797,5,8.787,152.9,12.302,5.272,5.272,21.074,0.148148,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_002,original,AUSTEN_AUTHOR1_WORK2_0016,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,2,2,16,10944,11506,562,41,9,60274,63314,28,49.822,218.861,12.456,14.235,7.117,13.707,0.02439,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_003,original,AUSTEN_AUTHOR1_WORK2_0023,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,3,3,23,15994,16549,555,38,13,87748,90672,31,55.856,239.64,10.811,23.423,9.009,14.605,0.078947,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_004,original,AUSTEN_AUTHOR1_WORK2_0029,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,4,4,29,20308,20868,560,27,5,111074,114126,14,25.0,185.714,14.286,7.143,5.357,20.741,0.111111,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_005,original,AUSTEN_AUTHOR1_WORK2_0037,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,5,5,37,26109,26672,563,31,11,142445,145471,25,44.405,197.158,23.091,12.433,8.881,18.161,0.032258,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_006,original,AUSTEN_AUTHOR1_WORK2_0043,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,6,6,43,30511,31074,563,45,10,166716,169747,29,51.51,245.115,5.329,19.538,5.329,12.511,0.044444,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_007,original,AUSTEN_AUTHOR1_WORK2_0050,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,7,7,50,35814,36367,553,38,12,195479,198503,31,56.058,240.506,18.083,16.275,7.233,14.553,0.078947,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_008,original,AUSTEN_AUTHOR1_WORK2_0058,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,8,8,58,41657,42231,574,26,10,227455,230578,12,20.906,162.021,17.422,10.453,3.484,22.077,0.153846,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_009,original,AUSTEN_AUTHOR1_WORK2_0067,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,9,9,67,48275,48837,562,36,9,264429,267524,27,48.043,206.406,23.132,3.559,8.897,15.611,0.027778,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_010,original,AUSTEN_AUTHOR1_WORK2_0074,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,10,10,74,53428,53986,558,18,3,292485,295639,3,5.376,184.588,23.297,21.505,1.792,31.0,0.333333,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_011,original,AUSTEN_AUTHOR1_WORK2_0081,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,11,11,81,58412,58965,553,21,8,319314,322536,6,10.85,179.024,16.275,19.892,10.85,26.333,0.285714,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_012,original,AUSTEN_AUTHOR1_WORK2_0089,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,12,12,89,64386,64952,566,33,10,352839,355962,22,38.869,206.714,17.668,15.901,5.3,17.152,0.060606,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_013,original,AUSTEN_AUTHOR1_WORK2_0097,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,13,13,97,70210,70773,563,47,17,384626,387654,35,62.167,230.906,10.657,15.986,8.881,11.979,0.06383,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_014,original,AUSTEN_AUTHOR1_WORK2_0104,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,14,14,104,75231,75783,552,38,14,412017,415054,20,36.232,193.841,19.928,9.058,12.681,14.526,0.026316,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_015,original,AUSTEN_AUTHOR1_WORK2_0111,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,15,15,111,80264,80861,597,47,10,439066,442327,17,28.476,222.781,18.425,18.425,3.35,12.702,0.042553,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_016,original,AUSTEN_AUTHOR1_WORK2_0117,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,16,16,117,84647,85197,550,52,18,463082,466015,37,67.273,254.545,16.364,30.909,7.273,10.577,0.0,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_017,original,AUSTEN_AUTHOR1_WORK2_0124,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,17,17,124,89680,90236,556,36,6,490833,493865,16,28.777,208.633,19.784,8.993,10.791,15.444,0.027778,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_018,original,AUSTEN_AUTHOR1_WORK2_0130,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,18,18,130,94051,94652,601,50,14,515163,518393,26,43.261,221.298,9.983,14.975,4.992,12.02,0.02,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_019,original,AUSTEN_AUTHOR1_WORK2_0137,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,19,19,137,99121,99687,566,27,3,542784,545829,6,10.601,166.078,12.367,14.134,5.3,20.963,0.111111,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_020,original,AUSTEN_AUTHOR1_WORK2_0143,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,20,20,143,103502,104054,552,36,6,566383,569417,7,12.681,144.928,10.87,12.681,12.681,15.333,0.083333,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_021,original,AUSTEN_AUTHOR1_WORK2_0151,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,21,21,151,109248,109830,582,19,5,597998,601228,1,1.718,149.485,12.027,13.746,1.718,30.632,0.263158,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_022,original,AUSTEN_AUTHOR1_WORK2_0157,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,22,22,157,113618,114198,580,40,5,621757,624938,13,22.414,191.379,12.069,15.517,10.345,14.5,0.075,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_023,original,AUSTEN_AUTHOR1_WORK2_0164,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,23,23,164,118678,119234,556,34,4,649911,652975,7,12.59,199.64,16.187,25.18,5.396,16.353,0.088235,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_024,original,AUSTEN_AUTHOR1_WORK2_0170,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,24,24,170,123009,123570,561,41,11,673478,676520,23,40.998,233.512,8.913,12.478,7.13,13.683,0.02439,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_025,original,AUSTEN_AUTHOR1_WORK2_0177,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,25,25,177,128055,128676,621,29,4,700906,704431,6,9.662,165.862,14.493,14.493,6.441,21.414,0.137931,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_026,original,AUSTEN_AUTHOR1_WORK2_0184,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,26,26,184,133169,133733,564,55,16,729227,732350,42,74.468,304.965,12.411,37.234,8.865,10.255,0.018182,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_027,original,AUSTEN_AUTHOR1_WORK2_0191,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,27,27,191,138387,138961,574,30,6,758600,761782,21,36.585,214.286,17.422,15.679,10.453,19.133,0.166667,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_028,original,AUSTEN_AUTHOR1_WORK2_0199,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,28,28,199,144190,144742,552,22,1,790540,793622,2,3.623,170.29,12.681,23.551,3.623,25.091,0.181818,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_029,original,AUSTEN_AUTHOR1_WORK2_0207,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,29,29,207,149971,150527,556,53,10,822506,825554,21,37.77,260.791,12.59,30.576,12.59,10.491,0.018868,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_EMMA_030,original,AUSTEN_AUTHOR1_WORK2_0215,pg_austen_158,author1_work2,austen,Jane Austen,emma,Emma,158,30,30,215,155809,156368,559,48,13,854069,857084,36,64.401,288.014,14.311,32.2,5.367,11.646,0.041667,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_001,original,AUSTEN_AUTHOR1_WORK1_0013,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,1,31,13,8723,9283,560,24,6,49756,52949,5,8.929,158.929,30.357,0.0,3.571,23.333,0.125,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_002,original,AUSTEN_AUTHOR1_WORK1_0022,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,2,32,22,15255,15815,560,33,21,86552,89738,50,89.286,271.429,17.857,7.143,1.786,16.97,0.060606,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_003,original,AUSTEN_AUTHOR1_WORK1_0028,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,3,33,28,19556,20112,556,31,12,111027,114199,20,35.971,196.043,12.59,3.597,1.799,17.935,0.032258,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_004,original,AUSTEN_AUTHOR1_WORK1_0032,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,4,34,32,22440,22990,550,21,7,127391,130604,2,3.636,138.182,23.636,0.0,3.636,26.19,0.238095,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_005,original,AUSTEN_AUTHOR1_WORK1_0037,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,5,35,37,26080,26657,577,28,6,148135,151436,6,10.399,188.908,15.598,1.733,6.932,20.607,0.142857,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_006,original,AUSTEN_AUTHOR1_WORK1_0041,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,6,36,41,28953,29517,564,38,13,164705,167837,31,54.965,235.816,10.638,0.0,3.546,14.842,0.078947,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_007,original,AUSTEN_AUTHOR1_WORK1_0046,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,7,37,46,32611,33167,556,32,14,185537,188627,25,44.964,206.835,10.791,1.799,1.799,17.375,0.0625,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_008,original,AUSTEN_AUTHOR1_WORK1_0053,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,8,38,53,37683,38249,566,21,4,214171,217327,7,12.367,178.445,14.134,10.601,5.3,26.952,0.142857,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_009,original,AUSTEN_AUTHOR1_WORK1_0059,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,9,39,59,42096,42673,577,29,10,238977,242110,27,46.794,197.574,20.797,1.733,6.932,19.897,0.172414,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_010,original,AUSTEN_AUTHOR1_WORK1_0065,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,10,40,65,46487,47052,565,28,10,264345,267550,25,44.248,207.08,14.159,8.85,17.699,20.179,0.107143,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_011,original,AUSTEN_AUTHOR1_WORK1_0071,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,11,41,71,50815,51372,557,29,8,288672,291746,13,23.339,181.329,14.363,3.591,7.181,19.207,0.103448,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_012,original,AUSTEN_AUTHOR1_WORK1_0075,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,12,42,75,53717,54288,571,22,4,305089,308355,3,5.254,133.1,12.259,3.503,3.503,25.955,0.136364,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_013,original,AUSTEN_AUTHOR1_WORK1_0082,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,13,43,82,58815,59374,559,38,12,334510,337599,27,48.301,227.191,12.522,7.156,8.945,14.711,0.078947,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_014,original,AUSTEN_AUTHOR1_WORK1_0086,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,14,44,86,61709,62261,552,37,15,350921,353983,34,61.594,230.072,5.435,3.623,5.435,14.919,0.027027,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_015,original,AUSTEN_AUTHOR1_WORK1_0092,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,15,45,92,66045,66602,557,22,2,375558,378727,6,10.772,145.422,7.181,1.795,8.977,25.318,0.136364,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_016,original,AUSTEN_AUTHOR1_WORK1_0097,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,16,46,97,69718,70295,577,29,6,396627,400093,9,15.598,176.776,15.598,6.932,8.666,19.897,0.034483,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_017,original,AUSTEN_AUTHOR1_WORK1_0107,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,17,47,107,76998,77551,553,34,6,437802,440938,15,27.125,209.765,16.275,7.233,5.425,16.265,0.088235,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_018,original,AUSTEN_AUTHOR1_WORK1_0113,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,18,48,113,81362,81925,563,48,20,463132,466285,37,65.719,273.535,14.21,3.552,3.552,11.729,0.041667,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_019,original,AUSTEN_AUTHOR1_WORK1_0116,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,19,49,116,83533,84096,563,26,4,475339,478578,10,17.762,181.172,17.762,0.0,1.776,21.654,0.192308,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_020,original,AUSTEN_AUTHOR1_WORK1_0122,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,20,50,122,87977,88562,585,19,6,500868,504278,8,13.675,162.393,22.222,10.256,10.256,30.789,0.315789,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_021,original,AUSTEN_AUTHOR1_WORK1_0125,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,21,51,125,90208,90784,576,35,4,513676,516791,12,20.833,194.444,24.306,0.0,5.208,16.457,0.085714,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_022,original,AUSTEN_AUTHOR1_WORK1_0130,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,22,52,130,93892,94470,578,37,14,534404,537634,27,46.713,237.024,13.841,0.0,5.19,15.622,0.054054,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_023,original,AUSTEN_AUTHOR1_WORK1_0138,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,23,53,138,99784,100346,562,42,13,567047,570139,41,72.954,249.11,5.338,3.559,5.338,13.381,0.0,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_024,original,AUSTEN_AUTHOR1_WORK1_0141,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,24,54,141,101947,102522,575,29,7,579041,582347,4,6.957,135.652,12.174,0.0,5.217,19.828,0.068966,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_025,original,AUSTEN_AUTHOR1_WORK1_0146,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,25,55,146,105581,106151,570,30,1,599225,602404,2,3.509,152.632,14.035,7.018,3.509,19.0,0.066667,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_026,original,AUSTEN_AUTHOR1_WORK1_0150,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,26,56,150,108438,108989,551,49,15,615079,618020,39,70.78,264.973,5.445,0.0,12.704,11.245,0.0,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_027,original,AUSTEN_AUTHOR1_WORK1_0153,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,27,57,153,110620,111185,565,35,9,627103,630177,23,40.708,217.699,10.619,5.31,12.389,16.143,0.028571,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_028,original,AUSTEN_AUTHOR1_WORK1_0161,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,28,58,161,116357,116929,572,45,14,659293,662401,26,45.455,227.273,12.238,5.245,0.0,12.711,0.022222,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_029,original,AUSTEN_AUTHOR1_WORK1_0168,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,29,59,168,121443,122020,577,34,16,687978,691218,30,51.993,192.374,8.666,0.0,1.733,16.971,0.088235,deterministic_even_spread_30_per_work_after_quality_filters
AUSTEN_PRIDE_AND_PREJUDICE_030,original,AUSTEN_AUTHOR1_WORK1_0173,pg_austen_1342,author1_work1,austen,Jane Austen,pride_and_prejudice,Pride and Prejudice,1342,30,60,173,125040,125598,558,34,13,707890,710885,26,46.595,189.964,8.961,3.584,5.376,16.412,0.029412,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_001,original,DICKENS_AUTHOR2_WORK1_0009,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,1,1,9,5833,6411,578,28,13,31178,34081,29,50.173,221.453,1.73,13.841,19.031,20.643,0.178571,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_002,original,DICKENS_AUTHOR2_WORK1_0017,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,2,2,17,11679,12256,577,31,5,62893,65982,16,27.73,173.31,3.466,0.0,13.865,18.613,0.032258,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_003,original,DICKENS_AUTHOR2_WORK1_0024,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,3,3,24,16776,17351,575,39,21,89980,93016,81,140.87,372.174,6.957,3.478,45.217,14.744,0.076923,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_004,original,DICKENS_AUTHOR2_WORK1_0032,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,4,4,32,22602,23181,579,45,24,121098,124160,46,79.447,248.705,6.908,3.454,6.908,12.867,0.022222,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_005,original,DICKENS_AUTHOR2_WORK1_0043,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,5,5,43,30648,31201,553,53,29,164300,167258,69,124.774,330.922,9.042,5.425,19.892,10.434,0.0,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_006,original,DICKENS_AUTHOR2_WORK1_0051,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,6,6,51,36435,36996,561,28,16,195572,198620,26,46.346,204.991,12.478,7.13,7.13,20.036,0.178571,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_007,original,DICKENS_AUTHOR2_WORK1_0059,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,7,7,59,42206,42782,576,35,16,226817,229886,39,67.708,279.514,6.944,10.417,20.833,16.457,0.114286,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_008,original,DICKENS_AUTHOR2_WORK1_0067,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,8,8,67,48139,48692,553,31,15,258947,261839,51,92.224,267.631,9.042,9.042,16.275,17.839,0.129032,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_009,original,DICKENS_AUTHOR2_WORK1_0074,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,9,9,74,53178,53734,556,42,16,286054,289008,35,62.95,242.806,0.0,10.791,8.993,13.238,0.0,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_010,original,DICKENS_AUTHOR2_WORK1_0081,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,10,10,81,58279,58847,568,36,11,313300,316362,35,61.62,265.845,5.282,19.366,14.085,15.778,0.0,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_011,original,DICKENS_AUTHOR2_WORK1_0089,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,11,11,89,64154,64704,550,47,18,344800,347718,47,85.455,270.909,7.273,3.636,12.727,11.702,0.06383,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_012,original,DICKENS_AUTHOR2_WORK1_0096,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,12,12,96,69240,69834,594,38,18,372273,375549,39,65.657,235.69,11.785,3.367,13.468,15.632,0.052632,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_013,original,DICKENS_AUTHOR2_WORK1_0104,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,13,13,104,75047,75601,554,40,10,404486,407566,41,74.007,254.513,0.0,7.22,25.271,13.85,0.075,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_014,original,DICKENS_AUTHOR2_WORK1_0111,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,14,14,111,80111,80665,554,23,10,431856,434835,17,30.686,167.87,7.22,1.805,7.22,24.087,0.130435,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_015,original,DICKENS_AUTHOR2_WORK1_0119,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,15,15,119,85888,86452,564,24,7,463122,466200,25,44.326,191.489,10.638,3.546,23.05,23.5,0.291667,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_016,original,DICKENS_AUTHOR2_WORK1_0130,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,16,16,130,93951,94516,565,37,12,506462,509527,38,67.257,272.566,5.31,12.389,10.619,15.27,0.0,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_017,original,DICKENS_AUTHOR2_WORK1_0137,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,17,17,137,99066,99619,553,42,18,534668,537704,66,119.349,347.197,3.617,7.233,21.7,13.167,0.02381,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_018,original,DICKENS_AUTHOR2_WORK1_0144,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,18,18,144,104139,104693,554,20,11,562062,565177,28,50.542,212.996,3.61,10.83,10.83,27.7,0.2,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_019,original,DICKENS_AUTHOR2_WORK1_0155,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,19,19,155,112158,112722,564,26,11,605483,608558,31,54.965,205.674,5.319,3.546,12.411,21.692,0.153846,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_020,original,DICKENS_AUTHOR2_WORK1_0164,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,20,20,164,118837,119390,553,27,11,641866,644782,14,25.316,180.832,10.85,5.425,3.617,20.481,0.074074,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_021,original,DICKENS_AUTHOR2_WORK1_0174,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,21,21,174,126067,126643,576,21,6,679298,682305,19,32.986,145.833,5.208,1.736,20.833,27.429,0.142857,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_022,original,DICKENS_AUTHOR2_WORK1_0182,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,22,22,182,131873,132437,564,38,7,710008,712903,80,141.844,328.014,3.546,7.092,97.518,14.842,0.052632,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_023,original,DICKENS_AUTHOR2_WORK1_0190,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,23,23,190,137777,138327,550,38,12,741035,743861,33,60.0,236.364,7.273,5.455,3.636,14.474,0.105263,deterministic_even_spread_30_per_work_after_quality_filters
