passage_id,condition,original_word_count,rewritten_word_count,length_ratio,rewritten_sentence_count,rewritten_text_sha256,qc_status,qc_flags
DICKENS_OLIVER_TWIST_021,modernize,571,563,0.985989,50,c7ca1e16c6afe71c2044a2dfd13e8725a1cb28bcab1dbd480099bde38e535924,pass,
DICKENS_OLIVER_TWIST_021,simplify,571,588,1.029772,51,62a9c0db751bb8358884bf6bdb49308c6d3a186bca06b167e6af68a042207614,pass,
DICKENS_OLIVER_TWIST_022,paraphrase,566,557,0.984099,31,1e460dec285052f1a676c51684cd5824558542345bd14ad4c6a686f5ae3436f1,pass,
DICKENS_OLIVER_TWIST_022,modernize,566,565,0.998233,35,730eee77dcf1b92701a537ab408881d9b29f637231ca72bf625e24163b1a57b5,pass,
DICKENS_OLIVER_TWIST_022,simplify,566,552,0.975265,35,c8dd8351b8d228ca1cf07f65e3812260266cb038c11e0df0762b912a658e4a78,pass,
DICKENS_OLIVER_TWIST_023,paraphrase,564,470,0.833333,32,73fd42877c6dd55b41a5d305f5e197cb478272d248e65f21f904493cd94de68f,warning,length_soft_warning
DICKENS_OLIVER_TWIST_023,modernize,564,499,0.884752,37,e67e9c5e5558efd17e391f3ab7e4e8fb774b9a2965aece7f275488fc5b4c3ffe,pass,
DICKENS_OLIVER_TWIST_023,simplify,564,447,0.792553,38,8e1f60b476ec6e38f223ef1cd0114dc3f56effdb65152a485967641532ea9044,warning,length_hard_warning
DICKENS_OLIVER_TWIST_024,paraphrase,573,537,0.937173,46,5a91c7f73eac84954e7482e0ae109df7dfe6f5aecea50bb28fbeed4f797403c4,pass,
DICKENS_OLIVER_TWIST_024,modernize,573,530,0.924956,46,59eb6a50f75794709f7046eaa986fbce2e8c8a9e207bd127d659d3083f4939d8,pass,
DICKENS_OLIVER_TWIST_024,simplify,573,549,0.958115,47,21ce28d5c2569b66067de3a296d448c9cfa663edd7718ffe6516c45d66578764,pass,
DICKENS_OLIVER_TWIST_025,paraphrase,551,498,0.903811,48,32f66e0ebc4b21644c01fcb8b393c2dcdad257dd5e1ffa8432d9c8f4439c10c1,pass,
DICKENS_OLIVER_TWIST_025,modernize,551,511,0.927405,48,f2b01ba4d912dece55ad299a21c3c7813d3a6617685795f44c66dacdcd6dc489,pass,
DICKENS_OLIVER_TWIST_025,simplify,551,490,0.889292,48,64b621e9e07620b711b45b205c77e83a03e796a3c2cbcf477eff168719d5ed5c,pass,
DICKENS_OLIVER_TWIST_026,paraphrase,594,565,0.951178,41,f9074559355d8c8f710cd36be4f1008e421a07e3d8239c1d8eb34ff16e9b6205,pass,
DICKENS_OLIVER_TWIST_026,modernize,594,571,0.961279,41,6fb017b308bcf9f059f5d7ee1487b4eaf43b6f9d8366d73de69d7bcd1de47e8c,pass,
DICKENS_OLIVER_TWIST_026,simplify,594,571,0.961279,41,495ce2c96efda1508d3171f6513f1fcd4e939b61006c6b96f0bfd6438656b8cf,pass,
DICKENS_OLIVER_TWIST_027,paraphrase,564,574,1.01773,47,b34bc29c12311561f48f88f0a81a28a7623284285b63862013c8145326536fa6,pass,
DICKENS_OLIVER_TWIST_027,modernize,564,560,0.992908,47,e5796eab5eea297ca6237f704725cc829610b994f7a30c3eea6de615dac7aa9b,pass,
DICKENS_OLIVER_TWIST_027,simplify,564,565,1.001773,47,cbc32227e6ce34d80b1c9ecde27c628033f2af84ece9a202983f0e314607dfa4,pass,
DICKENS_OLIVER_TWIST_028,paraphrase,551,552,1.001815,44,c6977370f53670ad2f0c0a577d3ae3e667f5c54e6458f5f40b4e6c5cde2b40cd,pass,
DICKENS_OLIVER_TWIST_028,modernize,551,544,0.987296,45,89f2475290ff2c6032bf63f7bea0415e901ad37c0126ba92ca1ad7cb6eaec6bd,pass,
DICKENS_OLIVER_TWIST_028,simplify,551,545,0.989111,46,c29911e8f2a4bbf8453c4b42af009712331864ce4587adabc4c1a5402ee3f7e7,pass,
DICKENS_OLIVER_TWIST_029,paraphrase,592,559,0.944257,23,f71394fdc0f93e970167c329fff4b4a576980eb70785dbb1556a2e6922be76e9,pass,
DICKENS_OLIVER_TWIST_029,modernize,592,538,0.908784,27,42901a03a44e2a509924e69533f3723b8f6955d5b9311d06cf90f70f0222f379,pass,
DICKENS_OLIVER_TWIST_029,simplify,592,548,0.925676,33,0db8c6af78aaffec100a88710c8245709ca96e9c22e83a4045c085c74709d5d6,pass,
DICKENS_OLIVER_TWIST_030,paraphrase,550,478,0.869091,43,e66eeb48dc3f8845755b3c52604d40778880352bccd3f5c35218626fb4c5e279,pass,
DICKENS_OLIVER_TWIST_030,modernize,550,503,0.914545,43,2482f00c15299e27fd7aed31edea0f21356fde0c406a2ce6730a91cf731df081,pass,
DICKENS_OLIVER_TWIST_030,simplify,550,505,0.918182,44,cf4bd87f42d87463ad70ea7876511aeb33885db1ea97d352c6302e3efb41b9f1,pass,
POE_WORKS_VOLUME_1_001,paraphrase,584,526,0.900685,30,5eeba7a9eb6207e8fa006d7187b13cc647ea46f10be73a108904a7be89c0d0ac,pass,
POE_WORKS_VOLUME_1_001,modernize,584,544,0.931507,30,cf75d560242e52040f8eed4d7840e4a640600f592770f862174ac67959750a49,pass,
POE_WORKS_VOLUME_1_001,simplify,584,516,0.883562,30,72ecf848d1cfe9d531c36293f00335a041e930e50c7d115f4c7b9edfecc1f362,pass,
POE_WORKS_VOLUME_1_002,paraphrase,556,524,0.942446,24,6310e87346dc3eb14c91519a265d5c20b847dcb017819d6e8250818d9cc2243f,pass,
POE_WORKS_VOLUME_1_002,modernize,556,512,0.920863,25,67a188ca39d63f970d78d98a0366aecfe4dec098528faf6515a7acb2c54786f7,pass,
POE_WORKS_VOLUME_1_002,simplify,556,505,0.908273,27,4dee119af5ff44bea39eda4b5c628d6d994ff3b4755ab2ab142b1327abd6d05b,pass,
POE_WORKS_VOLUME_1_003,paraphrase,581,442,0.760757,18,786f2ff836c308c7e03a2856b9a28fb4881c4fa4b2e835707b9fe775ec484236,warning,length_hard_warning
POE_WORKS_VOLUME_1_003,modernize,581,497,0.855422,19,3a22e70bd3d74d28273996fa6c5282ba32b68a3b575a88fe17165cc4c464aa05,pass,
POE_WORKS_VOLUME_1_003,simplify,581,433,0.745267,20,bef47bf05d47ad52b3ec8dba40fcbcd93e06ce023c3619218643ad36b096519e,warning,length_hard_warning
POE_WORKS_VOLUME_1_004,paraphrase,553,434,0.78481,15,b8d8fe76881e4032f633603bed9123ca7433fa0d6796931d4b51778c5646d4b9,warning,length_hard_warning
POE_WORKS_VOLUME_1_004,modernize,553,447,0.808318,15,5a17355f43aed214c96f31317dd72344c9efd557a4420b811106bc267384afc8,warning,length_soft_warning
POE_WORKS_VOLUME_1_004,simplify,553,395,0.714286,20,6d81251ca0d64ad0f32500b77e876f4ce79cb92e860bf0f6318b4f1f39d6ef9d,warning,length_hard_warning
POE_WORKS_VOLUME_1_005,paraphrase,550,431,0.783636,17,66bbae9c1e0409223d6e5972f7fa6a8bbdc7dc09c7668c73dd234e11a9c4a339,warning,length_hard_warning
POE_WORKS_VOLUME_1_005,modernize,550,457,0.830909,19,b6908828cce4dd1d91c1bf10e60f8499ffe9ab129557070756e95c0c0c0ef022,warning,length_soft_warning
POE_WORKS_VOLUME_1_005,simplify,550,433,0.787273,19,771899b17c8a021d88488288d2ef743798cd3580209b0634a52702dac37d7a73,warning,length_hard_warning
POE_WORKS_VOLUME_1_006,paraphrase,555,493,0.888288,32,e268276f9cdfc5659d44c03d366b00a139b878427f3f261bf3dd9677b047f106,pass,
POE_WORKS_VOLUME_1_006,modernize,555,509,0.917117,33,92274a576428b7de187bca87effffcbdadb0d6c9d90f65180591c71669007cc6,pass,
POE_WORKS_VOLUME_1_006,simplify,555,500,0.900901,33,ac9c8ec02bdb71795895a7b3b4732cd8720fca7c73de9aa939c3d1f78ac40f38,pass,
POE_WORKS_VOLUME_1_007,paraphrase,573,445,0.776614,13,d35bcf3a281c4de51a2ca40607bd6a46d62e41ae670e0045e80f1177613c9e78,warning,length_hard_warning
POE_WORKS_VOLUME_1_007,modernize,573,473,0.82548,13,25777330cb2ce8143dac0e3e81dcdc484f33561f0c89be3f93f52c848207aaab,warning,length_soft_warning
POE_WORKS_VOLUME_1_007,simplify,573,430,0.750436,17,fc8c12c59e6d9484dfbd899aea42d13be1f18bee19794cddb91fbfa4889ddbae,warning,length_hard_warning
POE_WORKS_VOLUME_1_008,paraphrase,570,492,0.863158,39,ab9af60c582b4c0d0271ebe5157ced3a2eab1757838e4745afe77993b1581a78,pass,
POE_WORKS_VOLUME_1_008,modernize,570,547,0.959649,39,9d4244f9ff18c7356397de52dc7f6e028c8fb9d55010ea0e442abb4ea40f7042,pass,
POE_WORKS_VOLUME_1_008,simplify,570,490,0.859649,39,73dd27eaa504c17a114f210e1c8e103fe161e91b1c107b81e3061cd8e08a5dac,pass,
POE_WORKS_VOLUME_1_009,paraphrase,567,505,0.890653,37,b84682480fc3920c4e5b041ebf9bedc9e5db9fafdc296d1ba70b28105d53dfac,pass,
POE_WORKS_VOLUME_1_009,modernize,567,491,0.865961,37,1a7bf918451c0a42126560c2a1b4258de9e786f50f0dd864cc0594ebe6a78a56,pass,
POE_WORKS_VOLUME_1_009,simplify,567,489,0.862434,37,adccfcf1e7301532b9a5380fae7a112a029551a3a58b24e3b19be62a78a54404,pass,
POE_WORKS_VOLUME_1_010,paraphrase,557,522,0.937163,29,5d359070ebf4699f2e70dc12c765f245f396412e76e262c053dc219fcd5df8cb,pass,
POE_WORKS_VOLUME_1_010,modernize,557,462,0.829443,27,c978f3849f573e55b4c80f79d7d929a44d07a80860e5caae7e642f3bbaacb429,warning,length_soft_warning
POE_WORKS_VOLUME_1_010,simplify,557,464,0.833034,29,4a771051db7eb50887a2acf588b39abb8ce64426849116474e564bcc11b82de6,warning,length_soft_warning
POE_WORKS_VOLUME_1_011,paraphrase,552,461,0.835145,21,c79ec50a8cbb89ca8e644ba793f9e6442eec4b2487700d2794770c7f74acbea1,warning,length_soft_warning
POE_WORKS_VOLUME_1_011,modernize,552,487,0.882246,21,ab2ce11de2419591ba3592c4ddfecab51a8cbb77b60a74ee831b14ba840ccb26,pass,
POE_WORKS_VOLUME_1_011,simplify,552,467,0.846014,21,015a0d58063750f5b039984e8cfef7e4693bf1307536e3b366e965c3c094be53,warning,length_soft_warning
POE_WORKS_VOLUME_1_012,paraphrase,553,535,0.96745,42,c89239903211fdc8b6a4ad3607c071acc92301c3f92cadc1522c88b1cb45a4a3,pass,
POE_WORKS_VOLUME_1_012,modernize,553,552,0.998192,42,83c401406b5025f10b3e8597c80f881340101a110ef90046f2b56f6c9e56cbd7,pass,
POE_WORKS_VOLUME_1_012,simplify,553,537,0.971067,42,c7e02eb47c447af020186cbf37040bbd71aca28123050876dbffb8cc2fdb4ac2,pass,
POE_WORKS_VOLUME_1_013,paraphrase,572,544,0.951049,23,556572a659c3d7ea8ca46c7a8d284a3bedc7cb803f4d3a0073185a38441f02ac,pass,
POE_WORKS_VOLUME_1_013,modernize,572,539,0.942308,25,6e5c320fdf3055affb6541381009ccb510819dad5b1b1354aaa7c2cb0dad00c3,pass,
POE_WORKS_VOLUME_1_013,simplify,572,546,0.954545,25,0d047994fa92058a636f6abc35466d57d2fe3a7dee016a8e4ae03d78a8b1e5a7,pass,
POE_WORKS_VOLUME_1_014,paraphrase,570,571,1.001754,41,3e0a2c2b5d1d0a35a3c588a587be834443fb72548a02469ed49bf50e5eb68ff8,pass,
POE_WORKS_VOLUME_1_014,modernize,570,567,0.994737,41,de09557ff0cec9e08bd34b359474efa25bc63563b93cefbb8b6f3601e3f81e79,pass,
POE_WORKS_VOLUME_1_014,simplify,570,560,0.982456,40,85012f7f7dff17761cbe72a523ac2f003e9238a772271e75e7bf7c507755e1e3,pass,
POE_WORKS_VOLUME_1_015,paraphrase,552,489,0.88587,29,b4ebdbcd1e7b9a1253b7d3c78adf86f79f437e72b223a82da58be2780943941e,pass,
POE_WORKS_VOLUME_1_015,modernize,552,526,0.952899,29,aacae1eed28529f5bae18b19a9948966211592ad9f2a288f0b7d8c780c1c38c2,pass,
POE_WORKS_VOLUME_1_015,simplify,552,534,0.967391,30,0a0cac58bdc7a99cd8b404b3d85687e835d48a3d0d8f9516fe88572baa6f9e1d,pass,
POE_WORKS_VOLUME_1_016,paraphrase,552,440,0.797101,24,787334680f705126ba95c4bddc95f1ec093b5a5170737e8e617caa184e0cdc56,warning,length_hard_warning
POE_WORKS_VOLUME_1_016,modernize,552,450,0.815217,24,cb93aeaec48ae4d11171c2e1e973fa759f48d01d80f7d7f9352b96a43fee13f4,warning,length_soft_warning
POE_WORKS_VOLUME_1_016,simplify,552,450,0.815217,25,8c6ee3475898afe90de62144eb2d81663ba74c5082e3ed8e624527419a549c1f,warning,length_soft_warning
POE_WORKS_VOLUME_1_017,paraphrase,569,503,0.884007,28,a47b6a29c7447223c14788d54ea62e9e42dbf694894b058f4566b0cf166cb896,pass,
POE_WORKS_VOLUME_1_017,modernize,569,513,0.901582,28,60af5963f8749bb0bb966d2fbffc1f4227db599980c68ead6e1a510492bb4f7a,pass,
POE_WORKS_VOLUME_1_017,simplify,569,532,0.934974,30,22f507ad49751ebae4f069666b2c8618d4a83ab4c8446e759c331a5f6a247830,pass,
POE_WORKS_VOLUME_1_018,paraphrase,558,459,0.822581,20,1887f2dc58f504ba4c0de05b5fe479144d2aa9327933c33aab7503ab2a452093,warning,length_soft_warning
POE_WORKS_VOLUME_1_018,modernize,558,436,0.781362,19,c6da6879022ca16d36b494c284b7e407de32c601b2115a78e05e78c45a68c2b6,warning,length_hard_warning
POE_WORKS_VOLUME_1_018,simplify,558,442,0.792115,20,c18504b254e1e4d10aea06b111e480887336c7a8c98b760f8f7778831f4f7952,warning,length_hard_warning
POE_WORKS_VOLUME_1_019,paraphrase,555,426,0.767568,28,24fc507886dbfaeafa3875ebd98a7004eba96f8c5e05e0f1449835f34f12d40f,warning,length_hard_warning
POE_WORKS_VOLUME_1_019,modernize,555,509,0.917117,30,6888b18803036fc3b3200d229899d075abad28b11a1ea5dcbf97f46e9f9aefce,pass,
POE_WORKS_VOLUME_1_019,simplify,555,479,0.863063,30,dc291d58c964a6064bdb6f5d6609e405494aa823c1448ba5ea56ed2f58c1dab4,pass,
POE_WORKS_VOLUME_1_020,paraphrase,566,476,0.840989,20,f1c6bc8233bb0911266a4b6ba9a3d5686dd2b8e6add07679efbd9231ad253e66,warning,length_soft_warning
POE_WORKS_VOLUME_1_020,modernize,566,511,0.902827,23,78120a99fb74adba54f726d571ca10998b2f00dfacb5ffb5d8bef85c95cfc138,pass,
POE_WORKS_VOLUME_1_020,simplify,566,500,0.883392,22,8edb7edad12d0cd4811c585aa6c7eac21c8d2c32586ab71623c194cec7ba3fc7,pass,
POE_WORKS_VOLUME_1_021,paraphrase,553,430,0.777577,27,77b97dc750a323c1f5164b38ec806c6fcc417cecdd865ee5166ad84da3a4c594,warning,length_hard_warning
POE_WORKS_VOLUME_1_021,modernize,553,456,0.824593,27,b1cf0877a6aecf75953d741e290ed644f0ac689fb37c5559bf51112fa15a181e,warning,length_soft_warning
POE_WORKS_VOLUME_1_021,simplify,553,395,0.714286,26,a18d1986f294edad52081273bbb7ae5f479c8ead79c0ae7ada684d9418c07050,warning,length_hard_warning
POE_WORKS_VOLUME_1_022,paraphrase,563,515,0.914742,29,29d07ff217939efcbbd94eb571188f0041ddf46fffbb2579db2a8162cd828104,pass,
POE_WORKS_VOLUME_1_022,modernize,563,542,0.9627,29,f25ba8f6d7aea819f09fc29c070bda8166cc1c1dbbf3b899e69499f227500e4a,pass,
POE_WORKS_VOLUME_1_022,simplify,563,524,0.930728,30,bf4b2fe56fbb043205ed96d458b9a3633885321b365e0bbb9b530ce40fe3d7ac,pass,
POE_WORKS_VOLUME_1_023,paraphrase,593,524,0.883642,26,f0500ad11e3e802371dec098bd4b2be68cbbfd71593675deec3e71ec218f601a,pass,
POE_WORKS_VOLUME_1_023,modernize,593,535,0.902192,26,9c2f578872b1ebc8122b7b33fb1d79e871dd0638c30b47d8ab81b4e515531a72,pass,
POE_WORKS_VOLUME_1_023,simplify,593,526,0.887015,26,a1ab8a84efe2bfa14c2f94dc061aafe95e86daea27ddf78d5451a3b2a541733a,pass,
POE_WORKS_VOLUME_1_024,paraphrase,552,408,0.73913,22,527ceaeb8723a9ad7d6563c425ef04fca40c3f99c002130bc22c954e4d8f9740,warning,length_hard_warning
POE_WORKS_VOLUME_1_024,modernize,552,480,0.869565,23,dee3e231ba806faf89d0214c04aadf463ccdca171919386a48db83115d270139,pass,
POE_WORKS_VOLUME_1_024,simplify,552,427,0.773551,24,344bcac8280e9f610d0dbad1241e27c1eae19fff09706f7a7e08a0ad710a420d,warning,length_hard_warning
POE_WORKS_VOLUME_1_025,paraphrase,558,513,0.919355,29,fc864d9fd686c8709a15e8da662f86f940d86e158969a2e88b2af38826e98a0b,pass,
POE_WORKS_VOLUME_1_025,modernize,558,541,0.969534,29,2e9f2e3321fa68b9992d7ad8c2ae578f7e31e118a27d5611d3b7dbfce6695714,pass,
POE_WORKS_VOLUME_1_025,simplify,558,510,0.913978,29,78cefcddc2135650e1a03b028314fb7e8d4b432ce7e7f44c63d0c66887a5bc37,pass,
POE_WORKS_VOLUME_1_026,paraphrase,553,500,0.904159,45,093a4f5d1b18bf3f27b6596702fefe77320605d9c1d43bf87a43c12f303a4bd0,pass,
POE_WORKS_VOLUME_1_026,modernize,553,512,0.925859,49,78ed0d1a170451b764169ab1095f467616bcd7a989c0a1f530c976eb75d2e934,pass,
POE_WORKS_VOLUME_1_026,simplify,553,528,0.954792,50,9747f007b2948736036eb2b2cf1e25118ffb63fa2588982a5c49fceb9ec57af2,pass,
POE_WORKS_VOLUME_1_027,paraphrase,572,426,0.744755,28,67d79d68f71c7f79bf5b98267a490a40c66a1dd1384173285ca395c029dbf152,warning,length_hard_warning
POE_WORKS_VOLUME_1_027,modernize,572,492,0.86014,29,1a0bcc7d1efef76f158b650993577c05dab2de84064ea2ab849a2a4ecf0fa20b,pass,
POE_WORKS_VOLUME_1_027,simplify,572,483,0.844406,31,ed60ec1d6ce56b9a3d76919f9a5e99cc42f057c2e6996878fae6235f4c41783f,warning,length_soft_warning
POE_WORKS_VOLUME_1_028,paraphrase,570,538,0.94386,28,c6efc0bd53628cedd0751afd6a12aae920c12a40dccc2d51d68cf8b47ce99b20,pass,
POE_WORKS_VOLUME_1_028,modernize,570,515,0.903509,28,0fcb58845a940a02ab39c73226b176f72f11d67488053a03dbb2daabe5dc08a0,pass,
POE_WORKS_VOLUME_1_028,simplify,570,534,0.936842,29,e016a6314eb71285354746d36fe0336924483b60d0d12185adf146cf5618d346,pass,
POE_WORKS_VOLUME_1_029,paraphrase,559,486,0.86941,25,3921f0f1e4512006a0c49b431bcc1532715fb9f6d649b66e68a60ed66eef27ec,pass,
POE_WORKS_VOLUME_1_029,modernize,559,507,0.906977,25,438ba17d500eb231f5861b05c3fd0918d8eb289ba9a841b901c9126046e88970,pass,
POE_WORKS_VOLUME_1_029,simplify,559,511,0.914132,25,59d8eaf7ebd07ee45cc6c1b597d2f8926698c9242947e3423436e2dd3e8a4d1c,pass,
POE_WORKS_VOLUME_1_030,paraphrase,583,479,0.821612,25,9fb42fce3684c31555d91c58a0c0d54f939d54a8e0d759b1551b93d062b2bfae,warning,length_soft_warning
POE_WORKS_VOLUME_1_030,modernize,583,526,0.90223,26,2cd2df717e2e8b0334dc7fb7fd76cd36c39526023f595d68a3097bd0d23615b2,pass,
POE_WORKS_VOLUME_1_030,simplify,583,487,0.835334,27,3cf1a08791d5d93abf48dd05ee9205fe4b8b212ca49c0d262e2e344a976edb38,warning,length_soft_warning
POE_WORKS_VOLUME_2_001,paraphrase,576,531,0.921875,30,ce07d2d881e9e02d284c57e23afaf64bf5c889e6ee9710c85922243fa61e2431,pass,
POE_WORKS_VOLUME_2_001,modernize,576,538,0.934028,30,e8d42071d9beeef894db0e2cd8d9338da4ed2c8ef4828a6849ef6547ace914fe,pass,
POE_WORKS_VOLUME_2_001,simplify,576,521,0.904514,34,e178ce28cb25ae3778da7359b8df07a03b38046248a8d661e2b928189a3f5252,pass,
POE_WORKS_VOLUME_2_002,paraphrase,575,438,0.761739,11,36ebd5f954f0ca537cf8246f26658cfdd08ca21716c786c1521e05d36fa30b50,warning,length_hard_warning
POE_WORKS_VOLUME_2_002,modernize,575,477,0.829565,12,75a9423ceae8eaeb07b5b320e5494dccc1c6abdaa61f265298638932e6395445,warning,length_soft_warning
POE_WORKS_VOLUME_2_002,simplify,575,435,0.756522,17,308cd7ed55dda1f5287a5b45eef9ed95de1d12ecc5228102e56ae48742d38a07,warning,length_hard_warning
POE_WORKS_VOLUME_2_003,paraphrase,581,526,0.905336,22,f5dc9a5e64e99fa8e7ef50904464f88ccc6ae773a8dec5565a53c9cf9f083c3c,pass,
POE_WORKS_VOLUME_2_003,modernize,581,524,0.901893,26,246367cfcceea2cebb552eeb52e67edd46b1309de541b7b30c1dd46c5a3f587a,pass,
POE_WORKS_VOLUME_2_003,simplify,581,497,0.855422,34,f533ac49749c8482a20edeb30f9fd0dc9d5c67ec738dbc4a83825566d09f3910,pass,
POE_WORKS_VOLUME_2_004,paraphrase,580,519,0.894828,24,0a092e7c47030e277b6c58aa7e2789dba9964cd02936dcc46d7463118a448d20,pass,
POE_WORKS_VOLUME_2_004,modernize,580,527,0.908621,25,e0a65d5789e7891d135cd63829b559f1adc4da26470cb0b26dd29f63e81a6173,pass,
POE_WORKS_VOLUME_2_004,simplify,580,471,0.812069,26,8de40d4a96d6eed6a85d601b267249939748e59386e6709bb2e08f1f9d847cfa,warning,length_soft_warning
POE_WORKS_VOLUME_2_005,paraphrase,557,495,0.888689,21,1799948b86307c35b8a66871a36df1704ff801bdb95d6bf34bf2ce08e9a60c60,pass,
POE_WORKS_VOLUME_2_005,modernize,557,511,0.917415,21,f8a3bdf60a8500e44ba10d4d5f125b7d789309720518a160547f2ac7b35fda13,pass,
POE_WORKS_VOLUME_2_005,simplify,557,432,0.775583,24,e382379ab299b96b691c5baf084eb801ace918a13cea778b5bf56395aefa1055,warning,length_hard_warning
POE_WORKS_VOLUME_2_006,paraphrase,584,438,0.75,16,5a25175652218ff37f58dbc77fb61ddaa817aa81a60780fd8eecb68e926e502a,warning,length_hard_warning
POE_WORKS_VOLUME_2_006,modernize,584,534,0.914384,14,a91f29145dfa2c8963178a42a9f2c155e34dbce89d39914f4c403f02404a281b,pass,
POE_WORKS_VOLUME_2_006,simplify,584,507,0.868151,20,c590310966a3f56f14bab0cd44eed132b0e76d6a19abfc63975b14ee79a5c2d5,pass,
POE_WORKS_VOLUME_2_007,paraphrase,562,414,0.736655,17,64cca45f0e19088d48fa26562357119fe5b48a8dcb59181625f77ac1ff688431,warning,length_hard_warning
POE_WORKS_VOLUME_2_007,modernize,562,425,0.756228,17,c945db86fc33cae489b6a4428a25d5a715410f52f868eb30d4a1ef57a5b71f37,warning,length_hard_warning
POE_WORKS_VOLUME_2_007,simplify,562,435,0.774021,19,1efa7bf4d6b6f6ac0bf1fa5298e5a9dd22c362b619243bc6dbf18a3bb2e0a687,warning,length_hard_warning
POE_WORKS_VOLUME_2_008,paraphrase,600,559,0.931667,30,729cde831197a965f82170260a7618d1dd3cf6b5bc7d851e74cc8f9307bf795c,pass,
POE_WORKS_VOLUME_2_008,modernize,600,603,1.005,31,6d6257ba5a125ad23e877c7089bdd6ea7407a8e8c17506c32cc3ff8e65dfb9a8,pass,
POE_WORKS_VOLUME_2_008,simplify,600,532,0.886667,39,2bada8b859b4a717501b44bddefb5e256dee5eaee0b0cf078c6c1b363e96452e,pass,
POE_WORKS_VOLUME_2_009,paraphrase,552,509,0.922101,24,373d5ad898840fe649ce7ebb074881bf3ca3604deda095776b2b3e350a361e2b,pass,
POE_WORKS_VOLUME_2_009,modernize,552,511,0.925725,24,772320af0de86ba993b2368a4398ecf9d1f19a5a45ce93465877a109b15fd0c7,pass,
POE_WORKS_VOLUME_2_009,simplify,552,496,0.898551,24,ef613964761e58b8e6ac0a3d817f2e2bc5a6689695192133566a6fa32fe745d8,pass,
POE_WORKS_VOLUME_2_010,paraphrase,570,533,0.935088,30,94f0a52ac88e5740f12e4a4534442615ee26742daf14b6533ccdc441b2a99487,pass,
POE_WORKS_VOLUME_2_010,modernize,570,553,0.970175,30,251f19ea2a709c5cfb1805f0d9f7c05dc26885c151d0281d5008a97655e054af,pass,
POE_WORKS_VOLUME_2_010,simplify,570,531,0.931579,31,5e5b1ec0d01abbc72f17d847b6386c49cf8be40043925e03e21be9ea916afcaf,pass,
POE_WORKS_VOLUME_2_011,paraphrase,551,535,0.970962,33,96e8a2af8c25f1ce4de521af4fadba86d3dbb34b0bc18781424acfe0de34ad50,pass,
POE_WORKS_VOLUME_2_011,modernize,551,549,0.99637,33,7dd1c413d40938672c0189926a7c927c1cb772f49c2e9a0e44b2b1489a6829cb,pass,
POE_WORKS_VOLUME_2_011,simplify,551,497,0.901996,36,31ac876927c2aee462ed0a73e057fe3fcab84badd7fa69c2fac3417b571018c8,pass,
POE_WORKS_VOLUME_2_012,paraphrase,645,543,0.84186,23,c4643d01ea9fe0a917ea23546072997424f9d8afc8951f0cbff7db82f3708f97,warning,length_soft_warning
POE_WORKS_VOLUME_2_012,modernize,645,543,0.84186,24,6f23cdd5d8775ca0a964b6bf558e5e3c4cb5dd7e472ec03bea4649825a36c6d1,warning,length_soft_warning
POE_WORKS_VOLUME_2_012,simplify,645,512,0.793798,26,780b537ad715f571d4b119f3efc87a6463d42c886e479709372c0a4b009bfa7f,warning,length_hard_warning
POE_WORKS_VOLUME_2_013,paraphrase,581,538,0.92599,24,5221658b74907de8b9a94ac3a8ddc500c341246db1f3bfec86e2849a5b2ce042,pass,
POE_WORKS_VOLUME_2_013,modernize,581,549,0.944923,26,681251c682cdeb65d14ef07a557c045d9599e879f8bdb71b33a286202b40101e,pass,
POE_WORKS_VOLUME_2_013,simplify,581,508,0.874355,27,64cf6b6442bc1b991b65befd2f28099d038e6f8e14e68d34d806cd96700986d5,pass,
POE_WORKS_VOLUME_2_014,paraphrase,557,431,0.773788,22,ccad2ab3170b87b7c47badd2c49934cd8e9b39153c3d91858f9a4c7301a9cfbd,warning,length_hard_warning
POE_WORKS_VOLUME_2_014,modernize,557,454,0.815081,24,f4870ed8c803b04886dc4f249ed6fa363ffc07315028a57f5c5e5c9ebfeff99d,warning,length_soft_warning
POE_WORKS_VOLUME_2_014,simplify,557,445,0.798923,24,0b9ec9c55fbaf77c67ddef4d6c8f242a6cd63b7b4fec00357f10ace6ce4a8fca,warning,length_hard_warning
POE_WORKS_VOLUME_2_015,paraphrase,561,553,0.98574,29,18877f44892362df7e55e0e6893fca906592c020d42a3bf46145d6029c36fdca,pass,
POE_WORKS_VOLUME_2_015,modernize,561,549,0.97861,30,277271fcda5e1b0d4fb975e75efa5a5af678df08c0cc2165ed07140fc03e7621,pass,
POE_WORKS_VOLUME_2_015,simplify,561,513,0.914439,34,33da4eb873c360b3331085bbd80694fe639ed70a50c46dba7496e13ddfedb8a6,pass,
POE_WORKS_VOLUME_2_016,paraphrase,553,512,0.925859,31,617a6596919bf2b825ded310b44256bd77f0a78e0b0265c2f93c4f64d42338ba,pass,
POE_WORKS_VOLUME_2_016,modernize,553,511,0.924051,31,1b99561b7bfb00c6c82b476c0c3cb17a7326f6c89b2460f4f110fbd89b0bc1e4,pass,
POE_WORKS_VOLUME_2_016,simplify,553,486,0.878843,31,bf6c0764cc2108e8bb895aa6cdf1e42fb9a0aad5b4669d342abe5073a732c20b,pass,
POE_WORKS_VOLUME_2_017,paraphrase,581,521,0.89673,26,5ae83fcc96b9155783027c1e521790d859bf906ae31fd59a4a92ff626eefa319,pass,
