text_id,passage_id,condition,author_id,author_name,work_id,work_title,qc_status,qc_flags,word_count_feature,sentence_count_feature,paragraph_count_feature,mean_sentence_words,median_sentence_words,std_sentence_words,short_sentence_ratio,long_sentence_ratio,punctuation_per_1000w,comma_per_1000w,semicolon_per_1000w,colon_per_1000w,dash_per_1000w,question_per_1000w,exclamation_per_1000w,quote_mark_per_1000w,apostrophe_per_1000w,ellipsis_per_1000w,type_token_ratio,root_type_token_ratio,hapax_ratio,avg_word_length,long_word_ratio,short_word_ratio,contraction_per_1000w,archaic_marker_per_1000w,abstract_suffix_per_1000w,dialogue_marker_per_1000w,fw_the_per_1000w,fw_and_per_1000w,fw_of_per_1000w,fw_to_per_1000w,fw_a_per_1000w,fw_in_per_1000w,fw_that_per_1000w,fw_it_per_1000w,fw_is_per_1000w,fw_was_per_1000w,fw_i_per_1000w,fw_for_per_1000w,fw_with_per_1000w,fw_as_per_1000w,fw_his_per_1000w,fw_he_per_1000w,fw_be_per_1000w,fw_not_per_1000w,fw_by_per_1000w,fw_but_per_1000w,fw_had_per_1000w,fw_you_per_1000w,fw_at_per_1000w,fw_on_per_1000w,fw_her_per_1000w,fw_which_per_1000w,fw_have_per_1000w,fw_or_per_1000w,fw_from_per_1000w,fw_this_per_1000w,fw_my_per_1000w,fw_me_per_1000w,fw_all_per_1000w,fw_so_per_1000w,fw_were_per_1000w,fw_they_per_1000w,fw_him_per_1000w,fw_she_per_1000w,fw_there_per_1000w,fw_no_per_1000w,fw_one_per_1000w,fw_their_per_1000w,fw_we_per_1000w,fw_what_per_1000w,fw_if_per_1000w,fw_would_per_1000w,fw_when_per_1000w,fw_who_per_1000w,fw_will_per_1000w,fw_more_per_1000w,fw_an_per_1000w,fw_do_per_1000w,fw_are_per_1000w,fw_than_per_1000w,fw_could_per_1000w,fw_them_per_1000w,fw_been_per_1000w,char3__space_th,char3_the,char3_he_space_,char3__space_an,char3_nd_space_,char3_and,char3_ed_space_,char3__space_to,char3__space_of,char3_ing,char3_of_space_,char3_to_space_,char3__space_he,char3_ng_space_,char3__space_in,char3_er_space_,char3_at_space_,char3_as_space_,char3__space_ha,char3_comma_space_a,char3_her,char3__space_a_space_,char3_d_space_t,char3__space_be,char3__space_wa,char3_is_space_,char3__space_i_space_,char3_in_space_,char3__space_hi,char3_re_space_,char3_hat,char3_e_space_t,char3__space_wh,char3__space_co,char3_tha,char3_on_space_,char3_n_space_t,char3_was,char3__space_it,char3__space_no,char3_his,char3__space_wi,char3_e_space_w,char3_ere,char3_e_space_s,char3_en_space_,char3_e_space_a,char3_t_space_t,char3_ecomma_space_,char3_you,char3_ver,char3_for,char3__space_yo,char3_ent,char3__space_sh,char3__space_fo,char3_ut_space_,char3_or_space_,char3_ly_space_,char3__space_re,char3_e_space_o,char3_it_space_,char3_ll_space_,char3__space_so,char3_ter,char3_ion,char3_th_space_,char3__space_on,char3__space_we,char3_d_space_a,char3_scomma_space_,char3_e_space_h,char3_me_space_,char3_ad_space_,char3__space_ma,char3_f_space_t,char3_ith,char3_thi,char3_s_space_a,char3_ld_space_,char3_s_space_t,char3_ve_space_,char3_st_space_,char3__space_me,char3_t_space_i,char3_wit,char3__space_as,char3_an_space_,char3_all,char3_not,char3_had,char3_d_space_h,char3__space_sa,char3_e_space_i,char3_e_space_m,char3_dcomma_space_,char3_t_space_a,char3_le_space_,char3__space_do,char3_ght,char3_comma_space_t,char3_eve,char3_e_space_c,char3__space_mo,char3_s_space_o,char3_es_space_,char3_ot_space_,char3_oul,char3_ou_space_,char3_tio,char3__space_de,char3__space_al,char3_d_space_i,char3_she,char3_ch_space_,char3__space_my,char3__space_se,char3_uld,char3_t_space_w,char3__space_bu
WILDE_DORIAN_GRAY_006__modernize,WILDE_DORIAN_GRAY_006,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,548,48,15,11.416667,9.5,7.505091,0.5625,0.0,237.226277,67.518248,0.0,0.0,9.124088,7.29927,7.29927,72.992701,12.773723,0.0,0.483577,11.320239,0.330292,4.145985,0.074818,0.458029,12.773723,1.824818,12.773723,72.992701,43.79562,29.19708,21.89781,20.072993,16.423358,18.248175,23.722628,3.649635,18.248175,12.773723,43.79562,5.474453,7.29927,0.0,10.948905,16.423358,5.474453,1.824818,5.474453,7.29927,7.29927,25.547445,10.948905,3.649635,7.29927,0.0,7.29927,1.824818,3.649635,1.824818,0.0,27.372263,5.474453,1.824818,5.474453,7.29927,7.29927,1.824818,5.474453,1.824818,7.29927,5.474453,0.0,3.649635,5.474453,3.649635,3.649635,0.0,3.649635,0.0,7.29927,1.824818,3.649635,0.0,1.824818,12.773723,1.824818,21.124361,15.672913,11.584327,8.177172,7.495741,6.473595,7.495741,6.132879,4.429302,5.451448,4.088586,3.747871,5.792164,4.088586,4.088586,3.06644,7.155026,2.385009,4.770017,1.703578,3.06644,3.06644,5.792164,3.407155,2.725724,5.451448,7.155026,3.407155,3.407155,2.385009,5.110733,4.088586,1.703578,4.088586,4.770017,1.362862,2.725724,2.385009,0.340716,1.362862,2.385009,2.725724,3.06644,2.725724,3.06644,1.703578,4.429302,3.06644,3.407155,5.451448,2.725724,1.362862,4.770017,1.362862,0.681431,1.022147,1.703578,1.362862,1.703578,1.022147,1.362862,1.022147,2.725724,1.703578,2.044293,0.681431,2.044293,3.06644,1.022147,1.703578,1.362862,0.340716,4.429302,2.044293,1.703578,1.703578,1.362862,2.725724,2.725724,3.06644,1.362862,2.044293,1.022147,5.451448,2.725724,1.362862,0.681431,2.385009,1.362862,0.681431,1.703578,3.06644,2.044293,3.747871,1.703578,0.340716,2.385009,1.362862,2.385009,1.703578,1.022147,2.385009,1.022147,0.681431,1.362862,1.362862,0.681431,2.044293,4.088586,0.340716,1.362862,2.044293,0.681431,0.681431,1.022147,0.340716,0.681431,2.044293,0.681431,1.362862
WILDE_DORIAN_GRAY_006__simplify,WILDE_DORIAN_GRAY_006,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,548,48,15,11.416667,10.0,7.40167,0.520833,0.0,231.751825,67.518248,0.0,0.0,9.124088,7.29927,7.29927,67.518248,7.29927,0.0,0.479927,11.234803,0.319343,4.162409,0.076642,0.452555,7.29927,1.824818,14.59854,67.518248,43.79562,29.19708,21.89781,20.072993,14.59854,18.248175,23.722628,3.649635,18.248175,10.948905,43.79562,5.474453,7.29927,0.0,10.948905,16.423358,7.29927,5.474453,5.474453,7.29927,7.29927,23.722628,9.124088,3.649635,7.29927,0.0,7.29927,1.824818,3.649635,1.824818,0.0,25.547445,3.649635,1.824818,7.29927,7.29927,7.29927,1.824818,5.474453,1.824818,9.124088,5.474453,0.0,3.649635,5.474453,3.649635,3.649635,0.0,3.649635,0.0,7.29927,1.824818,3.649635,0.0,3.649635,12.773723,1.824818,21.399457,15.625,11.548913,8.152174,7.472826,6.453804,8.152174,6.11413,4.415761,5.434783,4.076087,3.736413,5.774457,4.076087,4.076087,2.717391,7.133152,2.038043,4.415761,1.358696,3.057065,2.717391,5.434783,3.736413,2.377717,5.434783,7.133152,3.396739,3.396739,2.717391,5.434783,4.076087,1.69837,3.736413,4.755435,1.358696,2.717391,2.038043,0.339674,2.038043,2.377717,2.717391,3.057065,3.057065,3.396739,1.69837,3.396739,3.057065,3.396739,5.095109,3.057065,1.358696,4.755435,1.019022,0.679348,1.019022,1.69837,1.358696,1.358696,1.019022,2.038043,1.019022,2.377717,1.69837,2.038043,1.019022,2.038043,3.057065,1.358696,1.69837,1.358696,0.679348,4.076087,2.038043,1.69837,1.69837,1.358696,2.717391,2.717391,3.396739,1.358696,1.69837,1.019022,5.095109,2.717391,1.358696,0.679348,2.377717,1.019022,1.69837,1.358696,2.717391,2.377717,3.736413,1.69837,0.339674,2.377717,2.038043,2.377717,1.69837,1.358696,2.377717,1.019022,0.679348,1.358696,1.358696,1.69837,2.038043,3.736413,0.339674,1.358696,1.69837,1.019022,0.679348,1.019022,0.339674,0.679348,2.038043,0.339674,1.358696
WILDE_DORIAN_GRAY_007__original,WILDE_DORIAN_GRAY_007,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,552,61,14,9.04918,7,6.631831,0.688525,0.0,246.376812,63.405797,0.0,0.0,0.0,3.623188,10.869565,56.15942,9.057971,0.0,0.532609,12.513471,0.391304,4.237319,0.063406,0.45471,9.057971,0.0,10.869565,56.15942,54.347826,30.797101,32.608696,27.173913,16.304348,12.681159,7.246377,10.869565,5.434783,18.115942,12.681159,7.246377,5.434783,1.811594,5.434783,14.492754,7.246377,7.246377,0.0,1.811594,9.057971,7.246377,3.623188,5.434783,36.231884,0.0,0.0,0.0,5.434783,1.811594,0.0,1.811594,1.811594,5.434783,1.811594,3.623188,14.492754,16.304348,0.0,0.0,1.811594,3.623188,5.434783,1.811594,1.811594,0.0,5.434783,1.811594,0.0,3.623188,0.0,0.0,0.0,1.811594,1.811594,1.811594,3.623188,16.611296,14.61794,15.614618,6.644518,6.312292,5.980066,10.963455,5.647841,6.312292,5.315615,5.647841,5.647841,9.634551,4.318937,3.322259,8.305648,1.993355,4.651163,5.315615,1.66113,8.637874,2.990033,3.654485,1.993355,4.983389,2.325581,0.996678,2.657807,4.318937,0.664452,1.993355,2.657807,1.993355,1.66113,1.66113,2.325581,1.328904,3.322259,2.325581,1.66113,1.66113,3.322259,4.318937,1.66113,3.654485,2.990033,1.993355,1.993355,1.66113,2.325581,1.66113,1.66113,2.325581,0.996678,4.651163,2.657807,1.66113,1.66113,0.664452,0.664452,1.993355,2.325581,1.66113,1.993355,1.328904,0.664452,1.328904,1.66113,0.996678,2.657807,0.332226,2.657807,0.664452,1.993355,1.66113,0.664452,1.328904,1.66113,1.328904,0.996678,2.657807,1.993355,2.325581,1.66113,0.664452,1.328904,0.332226,1.66113,0.996678,1.328904,1.993355,1.66113,0.996678,1.328904,0.996678,1.993355,1.328904,0.0,1.328904,2.325581,1.328904,0.0,1.328904,3.986711,2.325581,2.657807,1.66113,0.996678,1.328904,0.0,0.332226,0.664452,1.993355,3.322259,0.332226,0.0,1.66113,0.664452,1.328904,0.996678
WILDE_DORIAN_GRAY_007__paraphrase,WILDE_DORIAN_GRAY_007,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,519,59,14,8.79661,7,6.34804,0.694915,0.0,250.481696,77.071291,0.0,0.0,0.0,3.853565,11.560694,53.949904,3.853565,0.0,0.591522,13.475804,0.460501,4.703276,0.148362,0.391137,3.853565,0.0,23.121387,53.949904,59.73025,25.04817,25.04817,21.194605,19.267823,9.633911,3.853565,7.707129,3.853565,3.853565,13.487476,1.926782,7.707129,3.853565,13.487476,11.560694,1.926782,0.0,1.926782,0.0,9.633911,7.707129,0.0,3.853565,36.608863,1.926782,1.926782,0.0,7.707129,5.780347,0.0,1.926782,0.0,3.853565,1.926782,1.926782,11.560694,17.34104,0.0,3.853565,0.0,3.853565,5.780347,1.926782,3.853565,0.0,3.853565,3.853565,0.0,3.853565,0.0,0.0,1.926782,0.0,1.926782,1.926782,3.853565,14.276444,14.276444,14.925373,3.893576,4.86697,4.86697,10.707333,4.86697,4.21804,7.462687,4.21804,3.893576,8.111616,6.164828,2.920182,8.111616,0.973394,1.946788,4.542505,1.297859,8.43608,3.244646,2.595717,0.973394,2.920182,3.893576,0.973394,1.946788,4.542505,1.297859,0.973394,2.271252,1.622323,2.271252,0.648929,3.569111,1.622323,0.973394,1.297859,1.297859,3.244646,2.920182,2.595717,1.946788,2.920182,1.946788,2.271252,0.973394,1.622323,2.271252,2.271252,1.297859,2.271252,0.648929,5.191434,0.648929,0.973394,0.648929,2.271252,6.164828,1.946788,1.297859,0.324465,0.973394,1.297859,1.622323,1.297859,1.946788,1.946788,1.946788,0.324465,3.569111,0.324465,2.271252,1.622323,1.622323,2.271252,1.297859,1.622323,0.973394,1.622323,1.622323,1.622323,1.297859,0.324465,2.271252,0.973394,1.297859,0.324465,0.324465,1.622323,1.622323,0.324465,1.622323,0.973394,3.244646,0.324465,0.973394,0.648929,1.622323,1.622323,0.324465,1.622323,2.271252,1.297859,1.297859,0.0,0.648929,1.297859,1.297859,1.946788,0.0,1.297859,3.893576,0.648929,0.324465,2.271252,0.648929,1.622323,0.324465
WILDE_DORIAN_GRAY_007__modernize,WILDE_DORIAN_GRAY_007,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,538,64,14,8.40625,7.0,6.540066,0.71875,0.0,243.494424,63.197026,0.0,0.0,0.0,3.717472,11.152416,55.762082,7.434944,0.0,0.548327,12.718353,0.410781,4.29368,0.076208,0.44052,7.434944,0.0,11.152416,55.762082,55.762082,31.598513,27.881041,22.304833,18.587361,7.434944,5.576208,11.152416,5.576208,9.29368,13.011152,5.576208,7.434944,1.858736,5.576208,14.869888,7.434944,7.434944,0.0,1.858736,9.29368,7.434944,3.717472,7.434944,39.033457,0.0,0.0,0.0,5.576208,1.858736,0.0,1.858736,1.858736,5.576208,1.858736,3.717472,14.869888,16.728625,0.0,0.0,0.0,3.717472,5.576208,1.858736,3.717472,1.858736,5.576208,1.858736,0.0,1.858736,0.0,0.0,0.0,1.858736,1.858736,1.858736,3.717472,15.493432,14.482991,15.830246,6.399461,6.062647,6.399461,10.77804,4.715392,5.38902,5.725834,5.052206,4.378579,10.441226,4.378579,3.031324,8.757157,2.020882,3.031324,5.725834,1.347255,8.757157,3.368137,3.031324,2.020882,4.041765,2.357696,1.010441,1.684069,4.378579,0.673627,1.684069,2.020882,2.020882,2.69451,1.347255,3.031324,1.684069,1.684069,2.357696,2.020882,1.684069,3.368137,4.715392,1.684069,3.368137,2.69451,1.684069,2.020882,1.010441,2.020882,2.020882,2.020882,2.020882,1.010441,4.041765,2.020882,1.347255,1.347255,1.010441,2.020882,2.69451,2.357696,1.010441,1.347255,1.010441,1.347255,1.684069,2.020882,1.684069,2.357696,0.336814,4.041765,0.673627,2.020882,2.020882,1.010441,2.020882,2.020882,1.684069,1.347255,1.684069,1.684069,1.684069,1.347255,0.673627,2.020882,0.336814,1.684069,1.010441,1.684069,1.684069,2.357696,1.347255,1.684069,0.673627,2.020882,1.347255,0.336814,1.347255,2.020882,1.010441,0.0,1.684069,3.704951,2.020882,2.020882,1.347255,1.347255,1.347255,0.673627,0.673627,0.336814,1.684069,3.704951,0.673627,0.0,2.020882,1.010441,1.010441,1.347255
WILDE_DORIAN_GRAY_007__simplify,WILDE_DORIAN_GRAY_007,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,513,59,14,8.694915,7,6.327916,0.661017,0.0,251.461988,70.175439,1.949318,0.0,0.0,3.898635,11.695906,60.42885,9.746589,0.0,0.532164,12.053244,0.384016,4.249513,0.081871,0.444444,9.746589,0.0,3.898635,60.42885,48.732943,33.138402,17.54386,17.54386,23.391813,11.695906,7.797271,7.797271,5.847953,7.797271,13.645224,5.847953,3.898635,3.898635,5.847953,15.594542,1.949318,9.746589,0.0,3.898635,5.847953,7.797271,1.949318,7.797271,46.783626,0.0,0.0,0.0,3.898635,1.949318,0.0,1.949318,1.949318,3.898635,1.949318,7.797271,13.645224,23.391813,0.0,0.0,0.0,1.949318,5.847953,1.949318,3.898635,1.949318,5.847953,1.949318,0.0,1.949318,0.0,0.0,0.0,1.949318,3.898635,1.949318,3.898635,14.935989,15.291607,16.002845,6.401138,6.401138,6.756757,12.091038,4.623044,3.556188,7.112376,3.200569,3.556188,12.446657,4.978663,3.556188,10.668563,2.133713,3.200569,5.334282,1.778094,11.73542,4.267425,3.911807,1.066856,3.556188,2.489331,1.422475,2.133713,3.911807,0.711238,2.133713,2.489331,1.778094,2.489331,1.778094,1.778094,1.422475,1.422475,1.422475,2.133713,1.778094,1.778094,2.84495,1.422475,2.84495,2.84495,2.133713,2.133713,1.778094,2.489331,1.778094,1.778094,2.489331,1.066856,4.623044,2.133713,1.778094,1.422475,0.711238,2.489331,2.133713,1.778094,1.066856,0.711238,1.066856,0.355619,1.422475,2.133713,1.066856,1.778094,0.711238,3.911807,0.711238,1.422475,2.133713,1.422475,1.066856,1.422475,1.422475,1.778094,1.066856,1.778094,1.778094,0.711238,1.422475,1.066856,0.711238,2.133713,0.711238,1.778094,1.066856,4.267425,2.133713,1.422475,0.0,1.778094,1.778094,0.355619,1.778094,1.422475,1.422475,0.0,1.778094,4.978663,1.778094,1.778094,1.778094,1.422475,1.422475,0.355619,0.355619,0.355619,1.066856,4.267425,0.355619,0.0,1.422475,1.422475,0.711238,1.422475
WILDE_DORIAN_GRAY_008__original,WILDE_DORIAN_GRAY_008,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,560,34,8,16.470588,16.0,10.024192,0.323529,0.0,183.928571,78.571429,3.571429,0.0,0.0,1.785714,3.571429,23.214286,5.357143,0.0,0.485714,11.494098,0.358929,4.053571,0.083929,0.5125,5.357143,0.0,10.714286,23.214286,28.571429,48.214286,21.428571,37.5,33.928571,14.285714,16.071429,7.142857,0.0,30.357143,5.357143,14.285714,7.142857,7.142857,19.642857,46.428571,8.928571,10.714286,7.142857,3.571429,14.285714,8.928571,12.5,5.357143,12.5,3.571429,0.0,3.571429,0.0,3.571429,0.0,3.571429,3.571429,1.785714,5.357143,8.928571,16.071429,8.928571,1.785714,5.357143,3.571429,1.785714,0.0,1.785714,1.785714,8.928571,0.0,1.785714,1.785714,5.357143,1.785714,3.571429,3.571429,3.571429,3.571429,5.357143,3.571429,15.426808,10.627357,16.112444,9.941721,9.941721,9.598903,5.485087,7.884813,4.799451,5.485087,4.113816,7.541995,11.998629,4.456634,4.113816,4.799451,5.485087,6.513541,4.113816,7.884813,4.456634,6.513541,1.371272,4.113816,7.199177,4.456634,1.028454,4.113816,6.856359,4.799451,4.113816,5.485087,1.71409,2.742544,3.770998,1.71409,1.028454,5.827905,1.371272,3.085362,4.799451,2.056908,6.856359,3.085362,2.056908,1.371272,2.056908,2.399726,3.085362,2.399726,2.399726,4.799451,1.71409,1.028454,3.42818,4.456634,0.685636,3.085362,1.028454,1.371272,0.685636,2.056908,1.371272,2.056908,0.342818,0.342818,1.371272,2.399726,2.056908,1.028454,2.056908,4.113816,2.056908,3.42818,2.399726,0.685636,1.71409,2.399726,2.399726,2.399726,2.399726,2.056908,1.71409,1.71409,1.028454,2.056908,1.71409,1.371272,1.371272,2.056908,2.742544,3.085362,1.71409,0.685636,2.056908,2.399726,1.371272,0.342818,1.371272,2.056908,1.371272,1.028454,1.71409,3.42818,1.371272,0.342818,2.742544,2.742544,1.371272,0.342818,1.028454,1.71409,1.71409,2.056908,2.742544,0.0,1.028454,2.742544,0.685636,1.028454
WILDE_DORIAN_GRAY_008__paraphrase,WILDE_DORIAN_GRAY_008,paraphrase,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,488,34,8,14.352941,15.0,8.025263,0.323529,0.0,194.672131,90.163934,6.147541,0.0,0.0,2.04918,4.098361,24.590164,4.098361,0.0,0.577869,12.76554,0.463115,4.555328,0.135246,0.413934,4.098361,0.0,22.540984,24.590164,24.590164,36.885246,14.344262,22.540984,45.081967,16.393443,8.196721,10.245902,2.04918,12.295082,4.098361,10.245902,6.147541,6.147541,26.639344,40.983607,4.098361,6.147541,8.196721,0.0,10.245902,10.245902,6.147541,6.147541,14.344262,2.04918,0.0,2.04918,4.098361,4.098361,0.0,6.147541,0.0,0.0,2.04918,10.245902,10.245902,8.196721,0.0,4.098361,4.098361,2.04918,0.0,2.04918,2.04918,20.491803,0.0,0.0,6.147541,4.098361,0.0,0.0,0.0,2.04918,4.098361,8.196721,0.0,11.789925,10.003573,12.861736,6.788139,7.50268,7.145409,5.359057,3.929975,3.929975,6.430868,2.500893,4.287245,10.718114,5.359057,4.644516,4.644516,3.215434,3.215434,1.786352,3.929975,4.287245,7.85995,2.143623,3.215434,2.858164,5.716327,0.714541,4.287245,6.430868,2.500893,1.786352,2.500893,1.786352,1.786352,1.786352,3.215434,2.143623,2.500893,1.429082,1.786352,5.359057,3.215434,3.929975,2.143623,1.429082,1.786352,2.143623,2.858164,3.572705,2.858164,2.500893,3.215434,2.500893,3.215434,3.215434,3.572705,0.35727,2.143623,2.500893,5.359057,2.143623,2.143623,1.786352,1.786352,1.786352,1.786352,1.429082,2.500893,2.143623,2.500893,2.500893,2.500893,2.143623,2.500893,2.500893,0.35727,1.429082,1.786352,1.429082,5.001786,0.714541,1.429082,1.786352,2.143623,1.429082,1.786352,1.429082,1.071811,1.429082,1.429082,1.786352,3.929975,1.429082,1.071811,1.786352,2.500893,1.786352,2.143623,0.0,0.714541,1.786352,2.858164,1.071811,2.500893,0.714541,0.714541,1.071811,4.644516,1.429082,0.714541,0.714541,0.714541,2.143623,1.786352,0.714541,0.0,1.786352,4.287245,0.35727,0.0
WILDE_DORIAN_GRAY_008__modernize,WILDE_DORIAN_GRAY_008,modernize,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,507,35,8,14.485714,16,8.125345,0.371429,0.0,203.155819,82.840237,3.944773,0.0,5.91716,1.972387,3.944773,31.558185,21.696252,0.0,0.552268,12.435237,0.428008,4.220907,0.094675,0.453649,21.696252,0.0,5.91716,31.558185,27.613412,37.475345,11.83432,29.585799,41.420118,13.806706,9.861933,9.861933,0.0,13.806706,1.972387,13.806706,5.91716,5.91716,21.696252,45.364892,5.91716,3.944773,5.91716,3.944773,15.779093,5.91716,9.861933,3.944773,13.806706,1.972387,0.0,1.972387,0.0,3.944773,0.0,3.944773,3.944773,1.972387,3.944773,9.861933,17.751479,7.889546,0.0,3.944773,3.944773,1.972387,0.0,1.972387,1.972387,15.779093,0.0,0.0,0.0,5.91716,0.0,3.944773,0.0,3.944773,1.972387,5.91716,1.972387,13.172338,10.245152,15.001829,6.586169,7.683864,7.683864,5.854372,6.220271,2.927186,5.854372,2.19539,5.854372,12.440542,5.122576,4.390779,5.122576,3.293085,3.293085,4.024881,3.658983,4.390779,7.683864,1.829491,3.293085,5.122576,4.756678,0.365898,4.024881,7.317966,4.024881,2.927186,3.658983,2.19539,1.463593,2.561288,1.097695,0.731797,3.293085,1.829491,1.463593,5.122576,1.829491,5.488474,2.927186,2.927186,1.463593,2.561288,2.19539,2.927186,2.561288,3.293085,4.390779,1.829491,1.097695,4.024881,4.390779,1.463593,2.561288,1.463593,2.561288,1.463593,2.927186,1.463593,2.19539,0.365898,0.365898,1.097695,2.19539,1.463593,2.927186,2.19539,4.390779,1.463593,3.293085,3.293085,0.731797,1.829491,2.927186,1.097695,4.024881,1.463593,2.19539,1.829491,1.829491,1.097695,2.19539,1.463593,1.097695,1.829491,0.731797,2.927186,3.293085,2.19539,1.097695,1.463593,1.829491,1.097695,1.463593,1.097695,1.829491,1.463593,1.463593,1.463593,3.293085,0.731797,0.731797,1.463593,4.756678,0.731797,0.365898,1.097695,1.463593,1.829491,1.829491,1.829491,0.0,0.731797,4.390779,1.097695,0.731797
WILDE_DORIAN_GRAY_008__simplify,WILDE_DORIAN_GRAY_008,simplify,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,497,35,8,14.2,15,8.045584,0.371429,0.0,191.146881,84.507042,4.024145,0.0,6.036217,2.012072,4.024145,26.156942,6.036217,0.0,0.545272,12.156011,0.426559,4.197183,0.090543,0.462777,6.036217,0.0,8.04829,26.156942,28.169014,38.229376,12.072435,28.169014,42.253521,20.120724,8.04829,10.060362,0.0,14.084507,4.024145,12.072435,6.036217,4.024145,18.108652,44.265594,6.036217,14.084507,6.036217,4.024145,14.084507,10.060362,10.060362,2.012072,14.084507,2.012072,0.0,2.012072,0.0,4.024145,0.0,4.024145,4.024145,2.012072,2.012072,10.060362,16.096579,8.04829,0.0,2.012072,4.024145,2.012072,0.0,2.012072,2.012072,18.108652,0.0,0.0,2.012072,6.036217,0.0,2.012072,2.012072,4.024145,4.024145,6.036217,4.024145,13.488198,10.490821,14.986886,6.744099,8.242788,7.493443,5.620082,5.994755,2.248033,7.118771,2.248033,5.24541,12.364181,5.994755,4.870738,5.620082,3.746722,3.372049,3.746722,4.121394,4.496066,7.868115,1.498689,3.746722,4.496066,4.121394,0.749344,4.870738,6.369427,3.372049,2.622705,3.746722,2.248033,1.498689,2.248033,0.749344,0.749344,2.997377,1.873361,2.997377,4.496066,1.873361,4.870738,2.622705,2.248033,1.873361,1.873361,2.248033,3.746722,2.622705,2.248033,4.121394,1.873361,0.749344,3.372049,4.121394,1.873361,2.622705,1.498689,3.372049,0.749344,1.873361,1.124016,1.873361,0.749344,0.0,1.124016,1.873361,1.124016,2.622705,2.248033,4.121394,1.124016,2.997377,2.997377,0.749344,1.498689,2.997377,1.498689,4.870738,1.873361,2.248033,2.248033,1.873361,1.124016,1.498689,1.124016,1.873361,1.873361,2.622705,2.622705,3.746722,2.248033,1.124016,1.873361,1.498689,1.124016,1.498689,0.749344,1.498689,1.498689,1.498689,1.498689,3.372049,1.124016,1.124016,2.997377,4.496066,1.498689,0.0,1.124016,1.124016,2.622705,1.873361,1.498689,0.0,1.124016,4.121394,1.498689,1.124016
WILDE_DORIAN_GRAY_009__original,WILDE_DORIAN_GRAY_009,original,wilde,Oscar Wilde,dorian_gray,The Picture of Dorian Gray,pass,,551,54,18,10.203704,7.0,7.72533,0.648148,0.0,245.009074,61.705989,0.0,0.0,1.814882,5.444646,5.444646,78.039927,10.889292,0.0,0.488203,11.459785,0.339383,4.286751,0.094374,0.453721,10.889292,0.0,12.704174,78.039927,43.557169,25.408348,16.333938,32.667877,21.778584,7.259528,19.963702,21.778584,25.408348,18.14882,25.408348,10.889292,5.444646,5.444646,5.444646,12.704174,12.704174,1.814882,1.814882,7.259528,9.07441,5.444646,5.444646,1.814882,10.889292,0.0,10.889292,1.814882,3.629764,3.629764,3.629764,3.629764,3.629764,1.814882,0.0,3.629764,12.704174,25.408348,5.444646,3.629764,5.444646,0.0,0.0,1.814882,3.629764,9.07441,0.0,3.629764,3.629764,3.629764,0.0,5.444646,0.0,1.814882,0.0,1.814882,3.629764,19.110379,11.861614,14.827018,4.942339,4.942339,4.942339,7.907743,5.930807,2.965404,6.260297,2.965404,6.260297,6.260297,3.953871,2.635914,3.294893,6.260297,4.283361,6.589786,1.976936,4.283361,3.953871,5.930807,5.601318,5.271829,5.930807,3.294893,1.647446,3.294893,2.965404,4.283361,2.635914,1.976936,1.647446,3.953871,1.317957,0.988468,3.953871,3.624382,3.294893,1.647446,2.306425,3.294893,3.294893,1.976936,0.988468,2.635914,3.624382,0.988468,0.988468,0.988468,2.306425,0.988468,0.658979,4.942339,2.965404,2.306425,1.976936,3.294893,1.976936,1.317957,2.306425,1.976936,1.976936,3.294893,1.317957,1.976936,1.976936,0.329489,0.658979,1.317957,1.976936,1.976936,1.976936,4.61285,1.317957,0.988468,2.965404,0.988468,2.306425,0.658979,2.965404,1.647446,0.988468,3.624382,0.988468,0.988468,2.965404,1.976936,0.988468,1.647446,2.965404,1.976936,2.635914,1.976936,0.658979,1.317957,1.647446,4.283361,0.329489,1.976936,1.647446,3.294893,1.647446,0.658979,0.329489,0.329489,1.647446,0.988468,0.988468,1.317957,0.988468,0.658979,4.61285,0.329489,0.658979,0.988468,1.647446,1.976936,0.988468
